中国移动,#genre#
欢笑剧场,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=41&Provider_id=&Pcontent_id=#http://115.223.3.159/CDN-out.iqy.sc96655.com/tslive/c211_scc_20190618_zfhmkt12_original_r10/c211_scc_20190618_zfhmkt12_original_r10.m3u8&#http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/hxjchd/4000000/mnf.m3u8#http://sk.live.otvcloud.com/otv/skcc/live/channel43039/index.m3u8?k=&t=&UID=
魅力音乐,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=45&Provider_id=&Pcontent_id=#http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/mlyyhd/4000000/mnf.m3u8
全纪实,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=49&Provider_id=&Pcontent_id=
新视觉,http://sk.live.otvcloud.com/otv/skcc/live/channel43082/index.m3u8?k=&t=&UID=#http://125.210.152.18:9090/live/XSJHD_H265.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==#http://183.207.255.190:80/live/program/live/xsjhd/4000000/mnf.m3u8
广东体育,http://ml.fzszyx.com/tvshow.php?id=165_3 #https://116.77.72.195/streams/d/gdty/playlist.m3u8
广东综艺4K,http://nclive.grtn.cn/4K/sd/live.m3u8
广东珠江,http://nclive.grtn.cn/zjpd/sd/live.m3u8
快乐垂钓HD,http://zszb.xyz/sctv.php?uid=4000&id=klcdhd
劲爆体育HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/jbtyhd/4000000/mnf.m3u8#http://by4.nty.tv189.cn/live/tm-jbsporthd-4000k.m3u8
五星体育HD,http://112.29.151.141/azure-live.bestvcdn.com.cnlive/program/live/ssty/4000000/mnf.m3u8
新视觉HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/xsjhd/4000000/mnf.m3u8
哈哈炫动HD,http://112.29.151.141/azure-live.bestvcdn.com.cnlive/program/live/hhxdhd/4000000/mnf.m3u8
每日影院,http://sk.live.otvcloud.com/otv/skcc/live/channel43091/index.m3u8?k=&t=&UID=
幸福娱乐,http://sk.live.otvcloud.com/otv/skcc/live/channel43092/index.m3u8?k=&t=&UID=
幸福剧场,http://sk.live.otvcloud.com/otv/skcc/live/channel43055/index.m3u8?k=&t=&UID=
风尚生活,http://sk.live.otvcloud.com/otv/skcc/live/channel43093/index.m3u8?k=&t=&UID=
求索记录HD,http://125.210.152.18:9090/live/QSJLHD_H265.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
求索生活HD,http://125.210.152.12:8060/live/QSSH_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
求索动物HD,http://125.210.152.12:8060/live/QSDW_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
求索科学HD,http://125.210.152.12:8060/live/QSKX_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
亚洲影院HD,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
欧美影院HD,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
精品剧场HD,http://125.210.152.12:8060/live/JPJC_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
亚洲影院,http://gslbserv.itv.cmvideo.cn/yzyy.m3u8?authCode=097109633937270331&stbId=10000&Contentid=5841816227539527643&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
欧美影院,http://gslbserv.itv.cmvideo.cn/omyy.m3u8?authCode=097109633937270331&stbId=10000&Contentid=7185203501769528108&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=00
金牌综艺HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/6399725674632152632/1.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6399725674632152632&owchid=ystenlive&owsid=7951969344461811424
精品大剧HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/7882297361445410858/1.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7882297361445410858&owchid=ystenlive&owsid=7951969344461789021
精品电影HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=7951969344461621383
惊悚悬疑HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/7151256057701199617/1.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7151256057701199617&owchid=ystenlive&owsid=7951969344461309585
家庭剧场HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/6316377948248689070/1.m3u8?channel-id=ystenlive&Contentid=6316377948248689070&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6316377948248689070&owchid=ystenlive&owsid=7951969344461297064
动作电影HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/8103864434730665389/1.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8103864434730665389&owchid=ystenlive&owsid=7951969344461271832
动画王国HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/6497762188035533951/1.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6497762188035533951&owchid=ystenlive&owsid=7951969344461242832
明星大片HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5595720619887440144&owchid=ystenlive&owsid=7951969344461437044
精品纪录HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/6298506997017621594/1.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6298506997017621594&owchid=ystenlive&owsid=7951969344462219754
精品体育HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/6460382139625130259/1.m3u8?channel-id=ystenlive&Contentid=6460382139625130259&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6460382139625130259&owchid=ystenlive&owsid=7951969344462313166
古装剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/6859053933687922163/1.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6859053933687922163&owchid=ystenlive&owsid=7951969344461257334
爱情喜剧,http://gslbserv.itv.cmvideo.cn:80/000000001000/8393829412396288037/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8393829412396288037&owchid=ystenlive&owsid=7951969344461671826
军旅剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7485075951068666323&owchid=ystenlive&owsid=7951969344461285239
海外剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7681593242002292003/1.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7681593242002292003&owchid=ystenlive&owsid=7951969344461325347
搏击,http://gslbserv.itv.cmvideo.cn:80/000000001000/bokesen/1.m3u8?channel-id=ystenlive&Contentid=bokesen&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=bokesen&owchid=ystenlive&owsid=7951969344461425531
中国功夫,http://gslbserv.itv.cmvideo.cn:80/000000001000/5897056882324761054/1.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5897056882324761054&owchid=ystenlive&owsid=7951969344461800735
军事评论,http://gslbserv.itv.cmvideo.cn:80/000000001000/5822616274253344775/1.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5822616274253344775&owchid=ystenlive&owsid=7951969344461854480
农业致富,http://gslbserv.itv.cmvideo.cn:80/000000001000/6193684637634073625/1.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6193684637634073625&owchid=ystenlive&owsid=7951969344462094324
潮妈辣婆,http://gslbserv.itv.cmvideo.cn:80/000000001000/6516734029835465177/1.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6516734029835465177&owchid=ystenlive&owsid=7951969344462324357
健康有约,http://gslbserv.itv.cmvideo.cn:80/000000001000/7820874641606664941/1.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7820874641606664941&owchid=ystenlive&owsid=7951969344462296300
黑莓动画HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/6497762188035533951/1.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6497762188035533951&owchid=ystenlive&owsid=7951969344461242832
黑莓电竞HD,http://gslbserv.itv.cmvideo.cn:80/000000001000/5320946857686967621/1.m3u8?channel-id=ystenlive&Contentid=5320946857686967621&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5320946857686967621&owchid=ystenlive&owsid=7951969344462105144
GTV网络旗牌,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240319_1/encoder/0/playlist.m3u8?CONTENTID=00000110240319_1
香港台湾,#genre#
凤凰资讯,http://198.16.106.58:8278/phoenixinfo_hd/playlist.m3u8?tid=mea84284ac00811704531&ct=18257&tsum=86b6d928f330e3ef96efdbb18118faf7
凤凰卫视,http://198.16.106.58:8278/phoenixtv_hd/playlist.m3u8?tid=m1817bf8f0ab718581988&ct=18257&tsum=637e867188ede02d5f2169003290b352
凤凰香港,http://198.16.106.58:8278/hkphoenix_twn/playlist.m3u8?tid=md07f4bb91eef16544031&ct=18257&tsum=330716f3497bd4b02e55fc2af4055e91
星空卫视,http://198.16.106.58:8278/xingkong/playlist.m3u8?tid=m0a2896b349c117491570&ct=18257&tsum=0133899e58b09a55df573e676ae9dc4c
翡翠台,http://198.16.106.58:8278/jade_twn/playlist.m3u8?tid=m474f75f6986a12162480&ct=18257&tsum=88f6f03f7a08650f84d66028cdb92070
明珠台,http://198.16.106.58:8278/pearl_twn/playlist.m3u8?tid=mf3b432038f7f18500268&ct=18257&tsum=9c20dd1f1b58e87043cb374aec956809
J2,http://198.16.106.58:8278/j2_twn/playlist.m3u8?tid=mecd9954618fb13161887&ct=18257&tsum=06a7c597d06a1cb9443fa5ada97403c0
无线新闻,http://198.16.106.58:8278/inews_twn/playlist.m3u8?tid=m8d34bb7e0fd614236383&ct=18257&tsum=e98ea39be752456d3139cd834141b61e
无线财经资讯,http://198.16.106.58:8278/j5_twn/playlist.m3u8?tid=mec13c70be4ad17374482&ct=18257&tsum=cfad71436875e0963596ce5a81e0208b#http://prdsecurelive.ainemo.com/live/225cjcj.flv
有线综合娱乐,http://47.240.103.169:10080/vhls/8PcEynCZg/8PcEynCZg_live.m3u8
无线新闻,http://47.240.103.169:10080/vhls/kGSlynjWg/kGSlynjWg_live.m3u8
有线C +,http://47.240.103.169:10080/vhls/zlW6s7CWR/zlW6s7CWR_live.m3u8
有线电影一台,http://47.240.103.169:10080/flv/vlive/Mhv3pICWg.flv#http://prdsecurelive.ainemo.com/live/yx09hitv.m3u8
有线新闻台,http://prdsecurelive.ainemo.com/live/2020sanwu.m3u8#http://www.gmzb.xyz:8006/hkc/live/4cc64fb362004798b222978935590b2c/1980ba5c365e4f049f99aced1277303c-3.m3u8
有线财经台,http://www.gmzb.xyz:8006/hkc/live/5bcdb730f6be41868ac15afffbb67152/3d27db5ab65942eda36b25374669990d-1.m3u8
有线娱乐台,http://www.gmzb.xyz:8006/hkc/live/72ee37b54d524bcb806957577dfdfd72/fe371c746eb94b01b7fb0e70569a2e9f-1.m3u8
ATV 亚视,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
澳门莲花,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
台视,http://198.16.106.58:8278/ttv_taiwan/playlist.m3u8?tid=m080101ed745815952975&ct=18257&tsum=323df99369c0e1e2a65a888d66ab7be3
中视,http://198.16.106.58:8278/zhongshi_twn/playlist.m3u8?tid=m6ab0e5d9725517447104&ct=18257&tsum=148054fa4ba0cf60e81d9562139471f0
民视,http://198.16.106.58:8278/ftvhd_taiwan/playlist.m3u8?tid=m15a17b7645ec18854286&ct=18257&tsum=b56b02c5048736f0606e683bc3b391c9
公视,http://198.16.106.58:8278/ctv_taiwan/playlist.m3u8?tid=mc260a16a99ea14189790&ct=18257&tsum=0e48f15fc4454391b46bf1277353e61f
公视3台,http://usb.bozztv.com/ssh101/PTSTV3HD/PTSTV3HD/playlist.m3u8
台视财经台,http://usb.bozztv.com/ssh101/TTVHD/TTVHD/index.m3u8
民视新闻台,http://198.16.106.58:8278/ftvnew_taiwan/playlist.m3u8?tid=m1006054a995f18867880&ct=18257&tsum=64c180dc71e6c887ef798bd8ba242663#http://210.61.56.23/hls/ftvtv/index.m3u8
壹新闻,http://usb.bozztv.com/ssh101/NEXTTVHD/NEXTTVHD/playlist.m3u8
TVBS HD,http://198.16.106.58:8278/tvbs/playlist.m3u8?tid=m9f9d13589fed13951406&ct=18257&tsum=c55db40a87100d8aa11dc3505c2403d3
TVBS新闻台,http://198.16.106.58:8278/tvbs_n/playlist.m3u8?tid=md24a3ae646d612276421&ct=18257&tsum=f9cb330cdd2e78d88de49a2c258bb212
TVBS欢乐台,http://198.16.106.58:8278/tvbs_g/playlist.m3u8?tid=mba613f17ffb115899807&ct=18257&tsum=4b84e4d44518c240793ef432701f8af7
中天娱乐,http://198.16.106.58:8278/ctient/playlist.m3u8?tid=mb9b85fce9fe813949856&ct=18257&tsum=1927bf04504bf412102407c3e825f651
中天综合,http://198.16.106.58:8278/ctizhonghe/playlist.m3u8?tid=m90bb7df29e2313830014&ct=18257&tsum=a0a7e35be78d3e031630e84a1fe076ee
中天新闻,http://198.16.106.58:8278/ctinews/playlist.m3u8?tid=mde72fc426e2c12090434&ct=18257&tsum=0f167b6b72fbb60832e866d1a9642ee5
八大第一,http://198.16.106.58:8278/badafirst/playlist.m3u8?tid=m354ea03fdb0913415847&ct=18257&tsum=68b225b0f83c0705cfccf0870fc0ff6d
八大戏剧,http://198.16.106.58:8278/badadrama/playlist.m3u8?tid=m52541198e07c13114177&ct=18257&tsum=98015243ecff6cefc009d0a2a7b1f82f
八大综合,http://198.16.106.58:8278/badazhonghe/playlist.m3u8?tid=mf23043ab8bf613563173&ct=18257&tsum=68b672ae9609069bc5e193d9e8985477
三立戏剧,http://198.16.106.58:8278/sanlixiju/playlist.m3u8?tid=meca8807a6d6516888904&ct=18257&tsum=55ccb59801514bb88189045a3eb4403d
三立综合,http://198.16.106.58:8278/sanlizhonghe/playlist.m3u8?tid=m5ca1b045b1f917981787&ct=18257&tsum=9f60719c6154c1c42a6c5881b2d70e18
三立都会,http://198.16.106.58:8278/sanlidouhui/playlist.m3u8?tid=mfa718653a3c316872260&ct=18257&tsum=6a3598def7dfeba891817cde06d85b93
三立新闻,http://198.16.106.58:8278/sanlinews/playlist.m3u8?tid=mcecf5152156e15160019&ct=18257&tsum=5a60869ea45336e4a2a0f561d7afbb78
三立台湾,http://198.16.106.58:8278/sanlitaiwan/playlist.m3u8?tid=m8286ec73423b11742652&ct=18257&tsum=8750c056ff4c8b5ae500f6108311c78f
东森新闻,http://198.16.106.58:8278/ettvnews/playlist.m3u8?tid=m1eddc9085c5414929086&ct=18257&tsum=fbd7b19cfed1da36890a1ac9dbb2c00d
东森财经新闻,http://198.16.106.58:8278/ettvcaijing_twn/playlist.m3u8?tid=m15179cefef3e18894102&ct=18257&tsum=7b59af1b0f238830fdca4b25ecce16a3
东森综合,http://198.16.106.58:8278/ettvzhonghe/playlist.m3u8?tid=m169fe6479a6112249080&ct=18257&tsum=088d28d05c480895b7c1066e24a33ab6
东森洋片,http://198.16.106.58:8278/ettvwestern/playlist.m3u8?tid=ma60b91ae3cc711928783&ct=18257&tsum=8d5afb4bb15dc6b6ea9a359e92189c37
东森戏剧,http://198.16.106.58:8278/ettvdrama/playlist.m3u8?tid=m5b0053d96e8d14547582&ct=18257&tsum=66c932c5812be0b00c3b389c64ea550e
东森电影,http://198.16.106.58:8278/ettvmovie/playlist.m3u8?tid=m037d0eb3813014862508&ct=18257&tsum=6bd571f1ba1ea358d5a0b954ab56cca2
卫视中文台,http://198.16.106.58:8278/starchinese/playlist.m3u8?tid=me401a3ac403314590835&ct=18257&tsum=3ee06222a833e5495c1601ff8fc72585
卫视合家台,http://198.16.106.58:8278/starfamily/playlist.m3u8?tid=m590d1c1a828917758882&ct=18257&tsum=1bfef524491fc5a972477c5c8874eb59
星卫电影台,http://198.16.106.58:8278/xingwei_movie/playlist.m3u8?tid=m455fdb6976d617157622&ct=18257&tsum=09b086b0e5f1a2678103334109946b77
星卫娱乐台,http://198.16.106.58:8278/starentertainment_twn/playlist.m3u8?tid=m13524aacd17318356128&ct=18257&tsum=76b55d848389183d52241ad9811e564b
爱尔达综合,http://198.16.106.58:8278/eltazhonghe_twn/playlist.m3u8?tid=ma141a8ce03ee13792267&ct=18257&tsum=f1cd82b4f7894cd870ed6a61cec86938
爱尔达影剧,http://198.16.106.58:8278/eltadrama_twn/playlist.m3u8?tid=maeaa5eea948d13177751&ct=18257&tsum=c35efe29696e7f4dd37ab588db29ed5b
爱尔达体育,http://198.16.106.58:8278/eltasport_twn/playlist.m3u8?tid=m4c7267c7375d13876693&ct=18257&tsum=1c6ce343acd5854463035df1aff6b874
EYE旅游,http://198.16.106.58:8278/eyetvtravel_twn/playlist.m3u8?tid=m5a47882710cb13570864&ct=18257&tsum=68dfd16ebdaef2d4890cce6d3c6644b3
EYE戏剧,http://198.16.106.58:8278/eyetvxiju_twn/playlist.m3u8?tid=m2186cb8e89e712884495&ct=18257&tsum=69b59ff44fddec53c66b14b4b5c1c210
龙华影剧,http://198.16.106.58:8278/lunghuamovie_twn/playlist.m3u8?tid=m145c8a37a93e16729574&ct=18257&tsum=eb9a69c5e2ac4504e215fe14bd3c046b
龙华洋片,http://198.16.106.58:8278/lunghuawestern_twn/playlist.m3u8?tid=m461a1ddbe6d512718687&ct=18257&tsum=314e56ab28a28ac11e00ae44a72b227a
龙华戏剧,http://198.16.106.58:8278/lunghuaxiju_twn/playlist.m3u8?tid=m85cdf7a00d9513401812&ct=18257&tsum=37c12f08159746193544f27e51f44dcc
龙华偶像,http://198.16.106.58:8278/lunghuaidol_twn/playlist.m3u8?tid=m5659e40f9fb611668575&ct=18257&tsum=354db8658c155046e957c88642f2ee34
纬来日本,http://198.16.106.58:8278/videolandjapan_twn/playlist.m3u8?tid=m9ebe26ea72ff18844025&ct=18257&tsum=89d5c9e151005deeda8b1c3d10244863
纬来综合,http://198.16.106.58:8278/videolandzhe_twn/playlist.m3u8?tid=mffbfe3d024e114616432&ct=18257&tsum=490caeaf269cb1752d26d12033dcebac
纬来戏剧,http://198.16.106.58:8278/videolandxiju_twn/playlist.m3u8?tid=m11cc5b81c4c818797528&ct=18257&tsum=db9a19132c6d1e950fa9ce33d0c1603d
纬来体育,http://198.16.106.58:8278/videolandsport_twn/playlist.m3u8?tid=m84a07af79fa818303633&ct=18257&tsum=70fda3e2bdd2cc9911a966876c0805a7
纬来精彩,http://198.16.106.58:8278/videolandspecial_twn/playlist.m3u8?tid=mc3d965f5a2c813497904&ct=18257&tsum=322d2176b82775dc89f52c35ff7f8d3c#http://usb.bozztv.com/ssh101/ttvbHD/ttvbHD/index.m3u8
靖天映画,http://198.16.106.58:8278/jingtianyinghua_twn/playlist.m3u8?tid=m59e3e1157ca418164384&ct=18257&tsum=e7719555544e36714b2552c55c6fcca5
靖天电影,http://198.16.106.58:8278/jingtianmovie_twn/playlist.m3u8?tid=m16496ef4ce9512984314&ct=18257&tsum=01824395eaa33203170027ed643cd794
靖洋戏剧,http://198.16.106.58:8278/jingyangxiju_twn/playlist.m3u8?tid=m135f566d4c0715411948&ct=18257&tsum=8edece2db6a8900153713189ac6cdf63
鸿基影剧,http://198.16.106.58:8278/hongjimovie_twn/playlist.m3u8?tid=m098db450997817170492&ct=18257&tsum=6abc3543b4c6d085487b53255d503cd3
采昌影视,http://198.16.106.58:8278//528222e84e/playlist.m3u8?tid=m323bb9eba169&ct=18335&tsum=deab3d05542ef46fd5c4d57d4d0dbe02
国兴卫视,http://198.16.106.58:8278/guoxingweishi_twn/playlist.m3u8?tid=m89faeb6c7c6616850628&ct=18257&tsum=8ff5cdb5832851d21447f6cfdd070314
年代新闻,http://198.16.106.58:8278/niandainews_twn/playlist.m3u8?tid=md852c34a6f1611542101&ct=18257&tsum=48a33955f5d0db92139ed958aaa89c09
MTV HD,http://198.16.106.58:8278/mtvtaiwan_twn/playlist.m3u8?tid=mbd2b0d37e05218681700&ct=18257&tsum=03c194ae6b6dc204b9b7994430d34e8d
MTV Live,http://198.16.106.58:8278/mtvlive_twn/playlist.m3u8?tid=mc872aca2a86b18907705&ct=18257&tsum=44f2d839793e7c127e26075d4351aa41
CINEMAX,http://198.16.106.58:8278/cinemax_twn/playlist.m3u8?tid=m387d43c9d08d18409777&ct=18257&tsum=b20444ca4a6a53c478471976d38b86cb
Cinema World,http://198.16.106.58:8278/cinemaworld_twn/playlist.m3u8?tid=m759bc2f5e0b913837744&ct=18257&tsum=f8ae499b9e67361083a00873d1bb1e05
Catchplay Movie,http://198.16.106.58:8278/catchplay_twn/playlist.m3u8?tid=mb6ef6515ca1c13770395&ct=18257&tsum=6f8a3c7e53e6eb8dfdad66f7e2014b34
美亚电影,http://198.16.106.58:8278/meiyamovie_twn/playlist.m3u8?tid=m45c516e814c717059016&ct=18257&tsum=890adc67c52787b0f86de5ea39780f87
Hollywood Movies,http://198.16.106.58:8278/hollywoodmovies_twn/playlist.m3u8?tid=m2eeeab00aa4e17686788&ct=18257&tsum=8dec86114df7a666049235d933d27514
HBO_HD,http://198.16.106.58:8278/hbohd_twn/playlist.m3u8?tid=m41bff1de2c8a14329558&ct=18257&tsum=9df1b289777e5c40549e9490955c2903
HBO_Hits,http://198.16.106.58:8278/hbohits_twn/playlist.m3u8?tid=m4c094fac393f12207271&ct=18257&tsum=6d00e8cfc566da3278193491e3ed1dd0
FX_HD,http://198.16.106.58:8278/fxhd_twn/playlist.m3u8?tid=m5cb46478449715287745&ct=18257&tsum=ad8cfc096004cb67514f2fba44562715
Fox HD,http://198.16.106.58:8278/foxhd_twn/playlist.m3u8?tid=m60b63f328bdd18121122&ct=18257&tsum=d29281b98ad9f60564a9abe11464b1a5
Fox_Family,http://198.16.106.58:8278/foxfamily_twn/playlist.m3u8?tid=m22106fea9a2f18692578&ct=18257&tsum=7e36c923d792d6d6f51bad305f8df299
Fox Crime,http://198.16.106.58:8278/foxcrime_twn/playlist.m3u8?tid=m1f7d84d82cff15667843&ct=18257&tsum=8754784fde60a35d2962cf34f586a5a8
Fox_Action,http://198.16.106.58:8278/foxaction_twn/playlist.m3u8?tid=mbcf4ead3c10411725083&ct=18257&tsum=2070359e65972b8f55d7d9431167181b
Warner TV Taiwan,http://198.16.106.58:8278/warnatv_twn/playlist.m3u8?tid=m029d99326d6d15482925&ct=18257&tsum=194f295f73bd3558ab638b161b17e105
Nat_Geo People,http://198.16.106.58:8278/natgeopeople_twn/playlist.m3u8?tid=mae9c76272c7518050048&ct=18257&tsum=ff94367c83384d36e8746d274c7f0656
Nat_Geo Wild,http://198.16.106.58:8278/natgeowild_twn/playlist.m3u8?tid=m94e4dd918b2f14625760&ct=18257&tsum=c9e02cb53872d52a8cdccf0525ec9cb2
动物星球,http://198.16.106.58:8278/animalplanet_twn/playlist.m3u8?tid=m1057b23d499416407245&ct=18257&tsum=e61c3da2f72844422e6038bf0e406716
Dmax,http://198.16.106.58:8278/discoveryturbo_twn/playlist.m3u8?tid=mb3f4e8f16aa414305270&ct=18257&tsum=3dc8e18dc1f0f23cc395418a3a0edda7
CI,http://198.16.106.58:8278/ci_twn/playlist.m3u8?tid=m3efe260a74ed18433535&ct=18257&tsum=075ae642d376791f48bd9e216f0ead44
